시도,시군구,허가구분,건축구분,주건축물수,부속건축물동수,주용도,기타용도,대지면적(_),건축면적(_),건폐율(%),연면적(_),용적률산전용면적(_),용적률(%),주용도(동),대표용도(동),세대수(동),호수(동),가구수(동),주구조(동),기타구조(동),지붕구조(동),건축면적(동)(_),연면적(동)(_),용적률산정용면적(동)(_),지하층수(동),지상층수(동),높이(m),승용승강기수(동),비상용승강기수(동),설계자상호명,허가_비허가
경기도,여주시,용도변경허가,증축,3,3,제1종근린생활시설,"미용실, 소매점","29,747","1,509.90",52.26,"21,238.19",67.16,258.69,제2종근린생활시설,오피스텔,0,0,1,경량철골구조,"파이프, 조적조, 경량철골조",(철근)콘크리트,183.6,105.19,295.56,1,5,10.1,1,0,(주)케이지엔지니어링 종합건축사사무소,허가
강원도,계룡시,용도변경허가,증축,2,0,공장,",제1종근린생활시설","47,430.40",288.2,14.62,137.26,"4,765.70",95.03,제1종근린생활시설,축사,0,0,0,철근콘크리트구조,철근콘크리트구조,(철근)콘크리트,87.72,"4,933.14",-72,1,4,3.9,1,0,(주)운화건축사사무소,허가
경상북도,여주시,신축허가,신축,1,1,제2종근린생활시설,축사,"10,522",93,15.43,355.2,114.02,3.26,단독주택,단독주택,0,0,2,일반철골구조,철근콘크리트구조,기타지붕,198,84,198,0,0,8.7,0,0,(주)삼우종합건축사사무소,허가
경상북도,보령시,신축허가,신축,1,0,제2종근린생활시설,단독주택,538.9,26.7,50.05,712.5,336.48,24.71,제1종근린생활시설,제조업소,6,16,0,일반목구조,철근콘크리트구조,기타지붕,161.3,10.8,96.74,0,1,5.95,1,0,해오름건축사사무소,허가
제주특별시,춘천시,신축허가,신축,5,1,공장,"근린생활시설,도시형생활주택",285.3,347.89,58.9636,160.05,559.92,30.03,공동주택,기타공장,21,0,0,경량철골구조,철근콘크리트구조,기타지붕,-72,93.72,"1,146.63",1,7,43.375,2,0,AD건축사사무소,허가
경상북도,동구,신축허가,신축,1,0,제2종근린생활시설,제조업소,491,"1,505.05",3.18,628.6,595.79,37.28,제2종근린생활시설,소매점,0,0,3,일반철골구조,철근콘크리트구조,기타지붕,585.2,65.31,84.86,0,4,9,1,0,이경 건축사 사무소,허가
전라남도,청도군,도시환경협의(건축허가),이전,8,1,제1종근린생활시설,다가구주택,"1,020","1,030.71",33.88,"1,166.44","1,166.44",10.85,동.식물관련시설,일반창고,0,0,2,일반철골구조,시멘트벽돌,기타지붕,-16.52,"3,244.09",187.45,0,0,7.4,0,0,건축사사무소채움애,허가
강원도,홍성군,신축허가,증축,1,0,동.식물관련시설,다가구주택,"11,819.60",132.7,19.86,"1,499.70",123.65,111.9625,동.식물관련시설,기타동식물관련시설,0,0,0,일반철골구조,철근콘크리트구조,기타지붕,188.55,65.69,335.01,1,0,4,0,0,(유)더포은건축사사무소,허가
대구광역시,사하구,신축허가,신축,1,0,제1종근린생활시설,종교집회장-교회,331,198,22.6471,"2,366.65",399.55,9.4874,제1종근린생활시설,기타동식물관련시설,1,0,0,강파이프구조,철근콘크리트구조,기타지붕,66,0,0,1,3,15.5,1,0,(주)이봉우 건축사사무소,허가
대구광역시,여주시,증축허가,용도변경,1,3,공장,다세대주택/업무시설(오피스텔)/제1종근린생활시설(소매점),986,"1,078",18.2281,74.7,"2,814.86",148.69,공장,다가구주택,0,0,0,일반철골구조,"파이프, 조적조, 경량철골조",기타지붕,18,99.2,192,0,2,5.2,0,0,포천건축사사무소,허가
경기도,남해군,신축허가,신축,1,0,제2종근린생활시설,일반공장,399.2,"1,517.33",17.55,487.65,591.6,156.37,단독주택,사무소,14,0,2,일반철골구조,철근콘크리트구조,기타지붕,162.06,82.33,102.24,0,1,7.7,0,0,영건축사사무소,허가
전라북도,진안군,도시환경협의(건축허가),이전,1,2,단독주택,소매점,291,"3,401.60",12.21,111.87,124.96,35.52,단독주택,사무소,0,0,2,단일형강구조,"파이프, 조적조, 경량철골조",기타지붕,108.65,61.2,118.2,1,1,5.75,0,0,단우건축사사무소,허가
경기도,파주시,신축신고,신축,1,1,제1종근린생활시설,일반음식점,"3,970",89.85,9.95,124.24,235.2,45.96,창고시설,하수등처리시설,0,0,0,일반철골구조,철근콘크리트구조,기타지붕,96.38,91,233.89,0,1,10.87,0,0,가원건축사사무소,허가
전라북도,청도군,신축신고,신축,1,0,동.식물관련시설,단독주택,660.5,55.66,8.68,488.73,351.72,58.7793,공장,기타창고시설,0,0,0,일반철골구조,철근콘크리트구조,기타지붕,99,320,77,0,0,0,0,0,건축사사무소하성,허가
경상남도,아산시,신축신고,신축,2,0,단독주택,"공장(지식산업센터,지원시설)","9,223",774.12,58.98,227.4,"3,975.26",87.92,단독주택,사무소,0,0,4,철근콘크리트구조,철근콘크리트구조,기타지붕,53.68,100.3,23.16,0,6,9.2,1,0,(주)에이원종합건설건축사사무소,허가
전라남도,창원시 의창구,신축신고,신축,2,1,제2종근린생활시설,사무소,"3,845",66.72,16.48,142.5,178.41,27.7029,제2종근린생활시설,축사,0,0,1,일반철골구조,철근콘크리트구조,기타지붕,51.41,54.37,54.37,0,2,6.6,0,0,선인 건축사사무소,허가
경상북도,해남군,신축허가,신축,1,1,창고시설,제조업소,935,136.09,18.96,98.41,87.48,165.79,제1종근린생활시설,작물재배사,6,0,0,강파이프구조,철근콘크리트구조,기타지붕,0,0,0,0,3,5.1,0,0,건축사사무소 고견건축,허가
제주특별자치도,보성군,신축허가,증축,1,0,단독주택,단독주택,"4,014.30","3,120",37.01,316.97,"1,978.96",31.57,단독주택,단독주택,1,0,4,철근콘크리트구조,철근콘크리트구조,기와,450.6,147.2,108.3,0,3,2.9,0,0,(주)케이지엔지니어링 종합건축사사무소,허가
경상북도,홍천군,신축허가,신축,1,1,제2종근린생활시설,단독주택,"149,903",62.38,48.45,562.25,148.5,50.3607,제2종근린생활시설,소매점,0,0,0,단일형강구조,철근콘크리트구조,기타지붕,198,0,0,0,0,4,0,0,(주)두리반석종합건축사사무소,허가
경상남도,울주군,신축신고,신축,1,1,동.식물관련시설,단독주택,406,198,12.98,198,198,28.68,동.식물관련시설,기타동식물관련시설,0,0,0,경량철골구조,철근콘크리트구조,기타지붕,0,0,0,0,0,0,0,0,동아건축사사무소,허가
충청북도,담양군,신축허가,증축,1,0,제1종근린생활시설,제조업소,828,"1,030.71",33.4226,"1,166.44","1,166.44",395.99,제1종근린생활시설,기타동식물관련시설,8,0,2,경량철골구조,철근콘크리트구조,(철근)콘크리트,207.6,141.81,656.6,0,3,4.65,0,0,광남건축사 사무소,허가
전라남도,강릉시,신축신고,신축,2,0,단독주택,단독주택,573.2,67,45.76,187.47,492,1.44,단독주택,축사,0,0,0,벽돌구조,철근콘크리트구조,기타지붕,488.74,446.19,252,0,0,10.7,0,0,건축사사무소명건축,허가
경상북도,고성군,신축허가,증축,1,0,공장,단독주택,"5,257",110.02,57.81,591.92,"3,480.47",22.7,공장,다가구주택,0,0,0,단일형강구조,철근콘크리트구조,기타지붕,170,17.11,309.4,0,6,9.7,1,0,건축사사무소가인,허가
전라남도,영암군,증축신고,신축,1,2,공장,경로당,222,233.12,75.29,468.44,76.89,10.57,창고시설,기타사무소,9,0,0,경량철골구조,철근콘크리트구조,철근콘크리트,"3,484.22",185.78,3.45,1,6,7.9,1,0,(주)건축사사무소 지읒,허가
서울특별시,남구,증축신고,증축,2,1,단독주택,단독주택,200,"1,911.49",32.69,403.94,"8,951.70",99.72,제2종근린생활시설,사무소,0,0,0,철근콘크리트구조,철근콘크리트구조,기타지붕,25.57,122.39,71.67,1,3,8.6,0,0,(주)현신종합건축사사무소,허가
충청남도,군위군,신축허가,신축,11,1,공장,소매점,"2,732","1,264.32",55.3,"1,649.93",55.44,22.0145,제1종근린생활시설,다가구주택,5,1,0,경량철골구조,철근콘크리트구조,기타지붕,51.41,725.64,199.11,1,3,2.7,0,0,건축사사무소해담,허가
전라남도,안성시,신축허가,용도변경,2,0,동.식물관련시설,"소매점, 사무소",786,"1,030.71",33.43,"1,233.73","35,035.73",56.16,제1종근린생활시설,휴게음식점,17,0,0,경량철골구조,철근콘크리트구조,기타지붕,133.73,218.99,54.37,0,5,3.16,0,0,건축사(사)동서건축,허가
경기도,진천군,신축허가,증축,6,2,제1종근린생활시설,다세대주택/업무시설(오피스텔)/제1종근린생활시설(소매점),"5,189",63.73,43.01,"1,348.08",568.56,33.6661,동.식물관련시설,기타동식물관련시설,13,0,0,블록구조,철근콘크리트구조,기타지붕,"1,649.80",134.36,"1,521",0,1,3.2,0,0,드림 건축사사무소,허가
강원도,천안시 동남구,신축허가,증축,1,1,제1종근린생활시설,일반음식점,"11,133",498.48,19.7008,263.18,"1,668.31",28.297,공장,제조업소,15,0,0,강파이프구조,철근콘크리트구조,기타지붕,88.9,0,0,1,4,3.05,0,0,탑건축사사무소,허가
경기도,산청군,신축신고,신축,1,2,단독주택,단독주택,"1,438",511.6,39.63,149.6,"1,896.95",197.3242,단독주택,소매점,1,0,1,철근콘크리트구조,철근콘크리트구조,기타지붕,918,139.01,116.89,0,4,8.02,0,0,건축사사무소 큐브,허가
전라북도,계룡시,용도변경신고,증축,1,1,창고시설,단독주택,"6,473.50","1,419.26",39.89,110.09,526.38,59.27,종교시설,항만시설,0,0,0,철근콘크리트구조,철근콘크리트구조,(철근)콘크리트,85.52,42.35,421.25,1,3,10,0,0,태봉건축사사무소,허가
전라북도,진주시,신축허가,신축,1,0,방송통신시설,농막,343,613.4,9.07,86.28,124.68,306.9,공장,제조업소,7,0,1,철근콘크리트구조,철근콘크리트구조,기타지붕,42.52,425.8,37.31,1,5,8.45,1,0,대양종합건축사사무소,허가
강원도,이천시,신축신고,신축,1,0,공장,단독주택,995,198,14.47,198,198,33.3018,제1종근린생활시설,기타동식물관련시설,0,0,0,일반철골구조,철근콘크리트구조,기타지붕,250,17.64,5.4,0,1,3.75,0,0,건축사사무소그룹정,허가
전라북도,남구,신축신고,신축,1,0,제2종근린생활시설,단독주택,362,52.93,0.39,592.3,123.66,115.12,단독주택,축사,21,0,0,일반철골구조,철근콘크리트구조,기타지붕,51.41,288.64,611.7,0,4,10.65,0,0,민건축사사무소,허가
강원도,강릉시,도시환경협의(건축허가),이전,1,2,단독주택,사무소,59,"1,149.76",14,50.47,128.6,402.56,단독주택,다가구주택,9,0,5,일반철골구조,강파이프구조,(철근)콘크리트,98.8,350,197.4,1,4,8.8,0,0,타임건축사사무소,허가
충청북도,양평군,신축신고,신축,4,1,단독주택,사무소,147,"1,056",17.24,"1,257.40","5,305.19",238.47,단독주택,단독주택,0,0,1,철근콘크리트구조,철근콘크리트구조,(철근)콘크리트,97.82,45.31,111.4,0,0,4.2,0,0,AD건축사사무소,허가
부산광역시,용인시 수지구,증축신고,신축,1,1,단독주택,기존: 1동-제2종(제조업소및단독주택)/증축: 2동- 제2종린생활시설(제조업소),470,210.84,16.38,216.6,"2,540.02",41.7112,제1종근린생활시설,기타공장,11,0,1,철근콘크리트구조,철근콘크리트구조,기타지붕,112.5,83.2,97.92,0,5,4.3,0,0,(주)케이지엔지니어링 종합건축사사무소,허가
경상북도,제주시,신축신고,신축,2,0,제2종근린생활시설,(일반음식점),660,481.25,22.9942,387.09,66.42,9.038,제2종근린생활시설,일반창고,0,0,3,경량철골구조,철근콘크리트구조,기타지붕,88.2,0,0,0,1,6,0,0,(주)명건축사사무소,허가
전라북도,창녕군,증축허가,증축,171,1,방송통신시설,휴게소,"2,589","1,030.71",33.8163,140.12,485.56,61.8158,방송통신시설,기타사무소,0,0,0,일반목구조,철근콘크리트구조,기타지붕,67.5,212.25,69.24,1,1,7.15,0,0,유경 건축사 사무소,허가
경상북도,태안군,신축허가,신축,2,0,제2종근린생활시설,다세대주택/업무시설(오피스텔)/제1종근린생활시설(소매점),"47,430.40",100.23,34.1063,"5,882.23","2,008.31",39.1994,동.식물관련시설,항만시설,11,0,1,철근콘크리트구조,철근콘크리트구조,(철근)콘크리트,"1,365.72","1,826.89",296.64,1,9,3.16,2,0,(주)케이지엔지니어링 종합건축사사무소,허가
경상남도,고성군,신축허가,신축,1,1,공장,일반음식점,231,81.08,24.2,90.73,229.72,26.6247,공장,기타공장,0,0,1,일반철골구조,철근콘크리트구조,기타지붕,130.53,51.4,658.8,0,0,8.1,0,0,종합건축사사무소 단건축,허가
부산광역시,계룡시,도시환경협의(건축허가),이전,1,0,교육연구시설,다가구주택,"1,415",233.21,16.6243,201.68,387.97,11.62,방송통신시설,의원,10,0,0,철근콘크리트구조,경량철골구조,기타지붕,129.71,433.579,5.41,1,6,8.16,1,0,화인 건축사사무소,허가
전라남도,양산시,증축신고,신축,1,0,단독주택,단독주택,327,87.6,5.62,198,198,13.05,단독주택,단독주택,5,0,1,일반철골구조,철근콘크리트구조,기타지붕,0,0,0,0,2,8.85,0,0,(주)이천건축사사무소,허가
서울특별시,사하구,신축허가,신축,2,0,창고시설,단독주택,"3,267","1,238.20",58.94,"1,204.15",132.48,34.8899,제1종근린생활시설,일반창고,0,0,0,일반철골구조,철근콘크리트구조,기타지붕,22.73,4.16,512.13,1,2,7.2,0,0,목전 건축사사무소,허가
경기도,가평군,신축허가,신축,1,2,단독주택,단독주택,660,396,18.05,88.59,97.68,0,단독주택,단독주택,0,0,3,일반철골구조,철근콘크리트구조,기타지붕,0,0,0,0,0,4,0,0,건축사사무소장건축,허가
전라북도,공주시,신축신고,신축,1,0,동.식물관련시설,다가구주택,"2,444.50",198,39.84,224.8,18,6.13,제1종근린생활시설,소매점,12,0,3,철근콘크리트구조,철근콘크리트구조,(철근)콘크리트,82.41,199.23,61.33,1,7,8.22,2,0,다림건축사사무소,허가
부산광역시,영천시,신축허가,신축,1,0,단독주택,단독주택,"4,990",576.6,19.8333,"1,977.40",659.7,28.9076,단독주택,단독주택,0,0,2,일반철골구조,철골조,(철근)콘크리트,69.27,75.98,745.66,0,0,3.5,0,0,(주)진건축사사무소,허가
충청북도,양산시,증축허가,신축,2,1,창고시설,단독주택,248.5,117.8,11.5669,"2,242.82",60.45,39.6688,동.식물관련시설,항만시설,5,0,0,철근콘크리트구조,철근콘크리트구조,(철근)콘크리트,125.16,278.84,465.28,1,7,3.16,2,0,우림E&C건축사사무소,허가
충청남도,양산시,신축신고,증축,1,2,제2종근린생활시설,단독주택,666,280.96,77.5209,872.74,494.32,19.76,제2종근린생활시설,사무소,3,0,2,일반철골구조,철근콘크리트구조,(철근)콘크리트,397.77,83.07,431.22,1,4,5.35,0,0,건축사사무소 동산,허가
충청남도,중구,증축신고,신축,1,0,단독주택,사무실,"1,611",171.06,19.89,586.03,115.02,32.17,제2종근린생활시설,소매점,0,0,3,철근콘크리트구조,철근콘크리트구조,(철근)콘크리트,30,320,83.19,0,3,11.6,0,0,상상디자인건축사사무소,허가
경기도,양주시,증축신고,신축,2,0,동.식물관련시설,다세대주택/업무시설(오피스텔)/제1종근린생활시설(소매점),168,326.19,22.69,"1,002.05","1,996.08",37.26,동.식물관련시설,작물재배사,7,0,2,경량철골구조,철근콘크리트구조,기타지붕,120,38.4,451.5,0,3,7.35,0,0,우림 건축사사무소,허가
경상남도,음성군,용도변경허가,증축,3,2,공장,창고,"47,430.40","1,778.64",44.71,302.64,"3,975.26",5.9699,제1종근린생활시설,수리점,7,0,1,경량철골구조,철근콘크리트구조,기타지붕,18.9,46,84.7,0,2,7.1,1,0,건축사사무소이원,허가
경기도,원주시,신축신고,신축,171,2,동.식물관련시설,단독주택,"1,276",233.37,29.29,116.73,"45,917.84",39.4068,제2종근린생활시설,일반창고,3,0,1,일반철골구조,철근콘크리트구조,기타지붕,79.33,247.67,461.07,0,2,10.7,2,0,수성건축사(사),허가
부산광역시,전주시 덕진구,신축신고,신축,1,0,제1종근린생활시설,단독주택,"1,310",58.39,45.02,783.45,96.15,163.9,공장,일반음식점,10,0,0,철근콘크리트구조,철근콘크리트구조,(철근)콘크리트,101.84,61.33,269.4,1,4,7.6,1,0,(주)케이지엔지니어링 종합건축사사무소,허가
경기도,양주시,신축허가,신축,1,0,공장,교회,835,104.7,39.4886,96.74,63,37.54,창고시설,다가구주택,0,0,0,철근콘크리트구조,철근콘크리트구조,기타지붕,0,0,18,0,4,15.55,1,0,민건축사사무소,허가
전라북도,춘천시,신축신고,신축,1,1,단독주택,단독주택,658,"1,517.33",32.69,"2,544.92","6,299.66",29.58,단독주택,축사,4,0,3,철근콘크리트구조,철근콘크리트구조,기타지붕,101.46,132.48,822.36,0,0,12.6,0,0,무공 건축사사무소,허가
전라남도,임실군,신축허가,증축,1,0,단독주택,단독주택,295,56.01,55.1,110.63,669.98,28.13,단독주택,소매점,12,0,1,철근콘크리트구조,철근콘크리트구조,기타지붕,11.88,206.98,97,0,1,5,0,0,나우건축사사무소,허가
